data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana,tempmed_imputado,tempmin_imputado,tempmax_imputado,umidmed_imputado,umidmin_imputado,umidmax_imputado,incidencia_100k,casos_est_lag1,incidencia_lag1,casos_est_lag2,incidencia_lag2,casos_est_lag3,incidencia_lag3,casos_est_lag4,incidencia_lag4,casos_est_lag8,incidencia_lag8,casos_est_mm3,incidencia_mm3,casos_est_mm4,incidencia_mm4,casos_est_mm8,incidencia_mm8,razao_mm3_mm8,variacao_semanal,tempmed_lag1,tempmed_lag2,tempmed_lag3,tempmed_lag4,tempmed_lag6,tempmed_lag8,tempmin_lag1,tempmin_lag2,tempmin_lag3,tempmin_lag4,tempmin_lag6,tempmin_lag8,tempmax_lag1,tempmax_lag2,tempmax_lag3,tempmax_lag4,tempmax_lag6,tempmax_lag8,umidmed_lag1,umidmed_lag2,umidmed_lag3,umidmed_lag4,umidmed_lag6,umidmed_lag8,tempmed_anomalia,umidmed_anomalia,semanas_favoraveis_8,porte_populacional,log_pop,completude,dado_provisorio,incerteza_nowcast,clima_imputado,historico_insuficiente
1442102400000,201537,0.0,0,0.0,0,0.0,0.0,0,1,521460620153719589,2023-08-20,Niquelândia,0.0,0.0,46730,16.2857142857143,84.1428571428571,0,0,0,57.0918375714286,26.2857142857143,22.607143,29.4285714285714,0,,,,,2729,2015-09-13,5214606,Niquelandia,GO,2015,37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.6015798571429,22.354308,22.6258045714286,20.4750174285714,18.7755101428571,19.7262584285714,17.0,12.7142857142857,14.0,12.7142857142857,9.71428571428571,13.0,30.8571428571429,31.2857142857143,30.7142857142857,28.5714285714286,27.2857142857143,26.0,55.8860647142857,43.9671204285714,47.7384612857143,53.7023218571429,49.9438775714286,55.1442867142857,0.09106851210318823,10.96107495912701,3.0,medio,4.669595781024313,1.0,0,0.0,0,0
1442707200000,201538,0.0,0,0.0,0,0.0,0.0,0,1,521460620153819589,2023-08-20,Niquelândia,0.0,0.0,46730,14.7142857142857,73.8571428571429,0,0,0,40.6734691428571,10.1428571428571,24.3418368571429,33.1428571428571,0,,,,,2729,2015-09-20,5214606,Niquelandia,GO,2015,38,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.607143,23.6015798571429,22.354308,22.6258045714286,18.1850808571429,20.8265307142857,16.2857142857143,17.0,12.7142857142857,14.0,11.1428571428571,13.4285714285714,29.4285714285714,30.8571428571429,31.2857142857143,30.7142857142857,25.8571428571429,27.2857142857143,57.0918375714286,55.8860647142857,43.9671204285714,47.7384612857143,55.3128078571429,50.6590141428571,0.6552086527778265,-9.709612865079414,4.0,medio,4.669595781024313,1.0,0,0.0,0,0
1443312000000,201539,0.0,0,0.0,0,0.0,0.0,0,1,521460620153919589,2023-08-20,Niquelândia,0.0,0.0,46730,16.5714285714286,88.4285714285714,0,0,0,54.077763,20.4285714285714,23.6662562857143,31.0,0,,,,,2729,2015-09-27,5214606,Niquelandia,GO,2015,39,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24.3418368571429,22.607143,23.6015798571429,22.354308,20.4750174285714,18.7755101428571,14.7142857142857,16.2857142857143,17.0,12.7142857142857,12.7142857142857,9.71428571428571,33.1428571428571,29.4285714285714,30.8571428571429,31.2857142857143,28.5714285714286,27.2857142857143,40.6734691428571,57.0918375714286,55.8860647142857,43.9671204285714,53.7023218571429,49.9438775714286,0.026326007738120438,-4.484381010714287,5.0,medio,4.669595781024313,1.0,0,0.0,0,0
1443916800000,201540,0.0,0,0.0,0,0.0,0.0,0,1,521460620154019589,2023-08-20,Niquelândia,0.0,0.0,46730,17.5714285714286,84.0,0,0,0,50.7846942857143,20.1428571428571,24.9978081428571,32.7142857142857,0,,,,,2729,2015-10-04,5214606,Niquelandia,GO,2015,40,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.6662562857143,24.3418368571429,22.607143,23.6015798571429,22.6258045714286,18.1850808571429,16.5714285714286,14.7142857142857,16.2857142857143,17.0,14.0,11.1428571428571,31.0,33.1428571428571,29.4285714285714,30.8571428571429,30.7142857142857,25.8571428571429,54.077763,40.6734691428571,57.0918375714286,55.8860647142857,47.7384612857143,55.3128078571429,0.06717061904758026,-3.2411085327380817,6.0,medio,4.669595781024313,1.0,0,0.0,0,0
1444521600000,201541,0.0,0,0.0,0,0.0,0.0,0,1,521460620154119589,2023-08-20,Niquelândia,0.0,0.0,46730,16.1428571428571,66.7142857142857,0,0,0,35.5308012857143,9.85714285714286,25.3737717142857,33.2857142857143,0,,,,,2729,2015-10-11,5214606,Niquelandia,GO,2015,41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24.9978081428571,23.6662562857143,24.3418368571429,22.607143,22.354308,20.4750174285714,17.5714285714286,16.5714285714286,14.7142857142857,16.2857142857143,12.7142857142857,12.7142857142857,32.7142857142857,31.0,33.1428571428571,29.4285714285714,31.2857142857143,28.5714285714286,50.7846942857143,54.077763,40.6734691428571,57.0918375714286,43.9671204285714,53.7023218571429,0.3119144226190329,-18.666952611607137,7.0,medio,4.669595781024313,1.0,0,0.0,0,0
1445126400000,201542,2.0,2,2.0,2,0.9779825,4.279906,0,1,521460620154219589,2023-08-20,Niquelândia,0.0,18.521618,46730,17.1428571428571,77.1428571428571,0,0,0,46.4860485714286,20.1428571428571,25.4464884285714,33.2857142857143,0,,,,,2729,2015-10-18,5214606,Niquelandia,GO,2015,42,0,0,0,0,0,0,4.279905842071474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.3737717142857,24.9978081428571,23.6662562857143,24.3418368571429,23.6015798571429,22.6258045714286,16.1428571428571,17.5714285714286,16.5714285714286,14.7142857142857,17.0,14.0,33.2857142857143,32.7142857142857,31.0,33.1428571428571,30.8571428571429,30.7142857142857,35.5308012857143,50.7846942857143,54.077763,40.6734691428571,55.8860647142857,47.7384612857143,0.7422050119047405,-11.208322559523793,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1445731200000,201543,0.0,0,0.0,0,0.0,0.0,0,1,521460620154319589,2023-08-20,Niquelândia,0.0,0.0,46730,18.5714285714286,94.0,0,0,0,74.2970257142857,32.4285714285714,22.5373938571429,28.0,0,,,,,2729,2015-10-25,5214606,Niquelandia,GO,2015,43,0,0,0,0,0,0,0.0,2.0,4.279905842071474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.4266352806904938,0.5,1.0699764605178685,0.25,0.5349882302589325,2.6666666666666665,-1.0,25.4464884285714,25.3737717142857,24.9978081428571,23.6662562857143,22.607143,22.354308,17.1428571428571,16.1428571428571,17.5714285714286,16.5714285714286,16.2857142857143,12.7142857142857,33.2857142857143,33.2857142857143,32.7142857142857,31.0,29.4285714285714,31.2857142857143,46.4860485714286,35.5308012857143,50.7846942857143,54.077763,57.0918375714286,43.9671204285714,-0.9107099166666366,3.1440667023809254,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1446336000000,201544,0.0,0,0.0,0,0.0,0.0,0,1,521460620154419589,2023-08-20,Niquelândia,0.0,0.0,46730,18.0,94.25,0,0,0,64.834939875,22.375,23.845613,31.125,0,,,,,2729,2015-11-01,5214606,Niquelandia,GO,2015,44,0,0,0,0,0,0,0.0,0.0,0.0,2.0,4.279905842071474,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.4266352806904938,0.5,1.0699764605178685,0.25,0.5349882302589325,2.6666666666666665,,22.5373938571429,25.4464884285714,25.3737717142857,24.9978081428571,24.3418368571429,23.6015798571429,18.5714285714286,17.1428571428571,16.1428571428571,17.5714285714286,14.7142857142857,17.0,28.0,33.2857142857143,33.2857142857143,32.7142857142857,33.1428571428571,30.8571428571429,74.2970257142857,46.4860485714286,35.5308012857143,50.7846942857143,40.6734691428571,55.8860647142857,0.34999045238096116,-7.308898995535699,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1446940800000,201545,0.0,0,0.0,0,0.0,0.0,0,1,521460620154519589,2023-08-20,Niquelândia,0.0,0.0,46730,17.5714285714286,82.5714285714286,0,0,0,50.3418361428571,18.0,25.0438774285714,32.5714285714286,0,,,,,2729,2015-11-08,5214606,Niquelandia,GO,2015,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.279905842071474,0.0,0.0,0.0,0.0,0.6666666666666666,1.4266352806904938,0.5,1.0699764605178685,0.25,0.5349882302589325,2.6666666666666665,,23.845613,22.5373938571429,25.4464884285714,25.3737717142857,23.6662562857143,22.607143,18.0,18.5714285714286,17.1428571428571,16.1428571428571,16.5714285714286,16.2857142857143,31.125,28.0,33.2857142857143,33.2857142857143,31.0,29.4285714285714,64.834939875,74.2970257142857,46.4860485714286,35.5308012857143,54.077763,57.0918375714286,1.9400109351190231,-23.349823194047666,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1447545600000,201546,0.0,0,0.0,0,0.0,0.0,0,1,521460620154619589,2023-08-20,Niquelândia,0.0,0.0,46730,19.1428571428571,94.8571428571429,0,0,0,79.5603714285714,46.0,22.4648577142857,28.4285714285714,0,,,,,2729,2015-11-15,5214606,Niquelandia,GO,2015,46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.279905842071474,0.0,0.0,0.0,0.0,0.5,1.0699764605178685,0.25,0.5349882302589325,0.0,,25.0438774285714,23.845613,22.5373938571429,25.4464884285714,24.9978081428571,24.3418368571429,17.5714285714286,18.0,18.5714285714286,17.1428571428571,17.5714285714286,14.7142857142857,32.5714285714286,31.125,28.0,33.2857142857143,32.7142857142857,33.1428571428571,50.3418361428571,64.834939875,74.2970257142857,46.4860485714286,50.7846942857143,40.6734691428571,-0.48790025357144273,3.3857971166666374,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1448150400000,201547,3.0,3,3.0,3,0.9864174,6.419859,0,1,521460620154719589,2023-08-20,Niquelândia,0.0,17.56064,46730,18.7142857142857,97.4285714285714,1,0,0,77.7202051428571,37.7142857142857,22.4175107142857,29.1428571428571,3,,,,,2729,2015-11-22,5214606,Niquelandia,GO,2015,47,0,0,0,0,0,0,6.419858763107213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5349882302589325,0.0,,22.4648577142857,25.0438774285714,23.845613,22.5373938571429,25.3737717142857,23.6662562857143,19.1428571428571,17.5714285714286,18.0,18.5714285714286,16.1428571428571,16.5714285714286,28.4285714285714,32.5714285714286,31.125,28.0,33.2857142857143,31.0,79.5603714285714,50.3418361428571,64.834939875,74.2970257142857,35.5308012857143,54.077763,-0.5676669958333349,1.2198214650793204,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1448755200000,201548,0.0,0,0.0,0,0.0,0.0,0,1,521460620154819589,2023-08-20,Niquelândia,0.0,0.0,46730,18.7142857142857,94.8571428571429,0,0,0,70.8344028571429,37.2857142857143,23.9021398571429,30.2857142857143,0,,,,,2729,2015-11-29,5214606,Niquelandia,GO,2015,48,0,0,0,0,0,0,0.0,3.0,6.419858763107213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1399529210357398,0.75,1.6049646907768031,0.625,1.337470575647334,1.6,-1.0,22.4175107142857,22.4648577142857,25.0438774285714,23.845613,25.4464884285714,24.9978081428571,18.7142857142857,19.1428571428571,17.5714285714286,18.0,17.1428571428571,17.5714285714286,29.1428571428571,28.4285714285714,32.5714285714286,31.125,33.2857142857143,32.7142857142857,77.7202051428571,79.5603714285714,50.3418361428571,64.834939875,46.4860485714286,50.7846942857143,1.0853030928571847,-7.6833610952380695,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1449360000000,201549,1.0,1,1.0,1,0.42020908,2.139953,0,1,521460620154919589,2023-08-20,Niquelândia,0.0,0.7994751,46730,18.4285714285714,96.5714285714286,1,0,0,81.6306114285714,56.7142857142857,21.272789,25.7142857142857,1,,,,,2729,2015-12-06,5214606,Niquelandia,GO,2015,49,0,0,0,0,0,0,2.139952921035737,0.0,0.0,3.0,6.419858763107213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1399529210357398,0.75,1.6049646907768031,0.625,1.337470575647334,1.6,,23.9021398571429,22.4175107142857,22.4648577142857,25.0438774285714,22.5373938571429,25.3737717142857,18.7142857142857,18.7142857142857,19.1428571428571,17.5714285714286,18.5714285714286,16.1428571428571,30.2857142857143,29.1428571428571,28.4285714285714,32.5714285714286,28.0,33.2857142857143,70.8344028571429,77.7202051428571,79.5603714285714,50.3418361428571,74.2970257142857,35.5308012857143,-1.4509703400000014,2.3299331619047194,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1449964800000,201550,0.0,0,0.0,0,0.0,0.0,0,1,521460620155019589,2023-08-20,Niquelândia,0.0,0.0,46730,18.2857142857143,93.1428571428571,0,0,0,82.9737322857143,69.8571428571429,19.9398998571429,22.1428571428571,0,,,,,2729,2015-12-13,5214606,Niquelandia,GO,2015,50,0,0,0,0,0,0,0.0,1.0,2.139952921035737,0.0,0.0,3.0,6.419858763107213,0.0,0.0,2.0,4.279905842071474,1.3333333333333333,2.853270561380986,1.0,2.1399529210357375,0.75,1.6049646907768012,1.7777777777777777,-1.0,21.272789,23.9021398571429,22.4175107142857,22.4648577142857,23.845613,25.4464884285714,18.4285714285714,18.7142857142857,18.7142857142857,19.1428571428571,18.0,17.1428571428571,25.7142857142857,30.2857142857143,29.1428571428571,28.4285714285714,31.125,33.2857142857143,81.6306114285714,70.8344028571429,77.7202051428571,79.5603714285714,64.834939875,46.4860485714286,-2.4629604974602763,3.1798105345238383,8.0,medio,4.669595781024313,1.0,0,0.0,0,0
1450569600000,201551,0.0,0,0.0,0,0.0,0.0,0,1,521460620155119589,2023-08-20,Niquelândia,0.0,0.0,46730,18.1428571428571,93.4285714285714,0,0,0,81.7665335714286,70.7142857142857,20.3035714285714,22.7142857142857,0,,,,,2729,2015-12-20,5214606,Niquelandia,GO,2015,51,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.139952921035737,0.0,0.0,3.0,6.419858763107213,0.0,0.0,0.3333333333333333,0.713317640345248,1.0,2.1399529210357375,0.5,1.069976460517867,0.6666666666666666,,19.9398998571429,21.272789,23.9021398571429,22.4175107142857,25.0438774285714,22.5373938571429,18.2857142857143,18.4285714285714,18.7142857142857,18.7142857142857,17.5714285714286,18.5714285714286,22.1428571428571,25.7142857142857,30.2857142857143,29.1428571428571,32.5714285714286,28.0,82.9737322857143,81.6306114285714,70.8344028571429,77.7202051428571,50.3418361428571,74.2970257142857,-2.238561555714302,3.1738531571428865,7.0,medio,4.669595781024313,1.0,0,0.0,0,0
1451174400000,201552,0.0,0,0.0,0,0.0,0.0,0,1,521460620155219589,2023-08-20,Niquelândia,0.0,0.0,46730,18.7142857142857,97.4285714285714,0,0,0,88.9041938571429,79.7142857142857,19.7125842857143,21.4285714285714,0,,,,,2729,2015-12-27,5214606,Niquelandia,GO,2015,52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.139952921035737,0.0,0.0,0.0,0.0,0.3333333333333333,0.713317640345248,0.25,0.5349882302589343,0.5,1.069976460517867,0.6666666666666666,,20.3035714285714,19.9398998571429,21.272789,23.9021398571429,22.4648577142857,23.845613,18.1428571428571,18.2857142857143,18.4285714285714,18.7142857142857,19.1428571428571,18.0,22.7142857142857,22.1428571428571,25.7142857142857,30.2857142857143,28.4285714285714,31.125,81.7665335714286,82.9737322857143,81.6306114285714,70.8344028571429,79.5603714285714,64.834939875,-2.7839935385714227,9.431881781746071,6.0,medio,4.669595781024313,1.0,0,0.0,0,0
1451779200000,201601,0.0,0,0.0,0,0.0,0.0,0,1,521460620160119589,2023-08-20,Niquelândia,0.0,0.0,46730,19.8571428571429,95.7142857142857,0,0,0,92.1944434285714,87.0,20.3042657142857,21.2857142857143,0,,,,,2729,2016-01-03,5214606,Niquelandia,GO,2016,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.139952921035737,0.0,0.0,0.0,0.0,0.25,0.5349882302589343,0.5,1.069976460517867,0.0,,19.7125842857143,20.3035714285714,19.9398998571429,21.272789,22.4175107142857,25.0438774285714,18.7142857142857,18.1428571428571,18.2857142857143,18.4285714285714,18.7142857142857,17.5714285714286,21.4285714285714,22.7142857142857,22.1428571428571,25.7142857142857,29.1428571428571,32.5714285714286,88.9041938571429,81.7665335714286,82.9737322857143,81.6306114285714,77.7202051428571,50.3418361428571,-2.243723750915759,13.530326263736242,5.0,medio,4.669595781024313,1.0,0,0.0,0,0
1452384000000,201602,1.0,1,1.0,1,0.9603104,2.139953,0,1,521460620160219589,2023-08-20,Niquelândia,0.0,17.115294,46730,19.8571428571429,96.5714285714286,1,0,0,91.8952377142857,85.0,20.4555558571429,21.7142857142857,1,,,,,2729,2016-01-10,5214606,Niquelandia,GO,2016,2,0,0,0,0,0,0,2.139952921035737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.069976460517867,0.0,,20.3042657142857,19.7125842857143,20.3035714285714,19.9398998571429,23.9021398571429,22.4648577142857,19.8571428571429,18.7142857142857,18.1428571428571,18.2857142857143,18.7142857142857,19.1428571428571,21.2857142857143,21.4285714285714,22.7142857142857,22.1428571428571,30.2857142857143,28.4285714285714,92.1944434285714,88.9041938571429,81.7665335714286,82.9737322857143,70.8344028571429,79.5603714285714,-2.058414120879082,14.66542293406593,4.0,medio,4.669595781024313,1.0,0,0.0,0,0
1452988800000,201603,4.0,4,4.0,4,0.9803614,8.559812,0,1,521460620160319589,2023-08-20,Niquelândia,0.0,8.73232,46730,19.4285714285714,96.5714285714286,1,0,0,91.8866034285714,83.8571428571429,20.3352258571429,21.7142857142857,3,,,,,2729,2016-01-17,5214606,Niquelandia,GO,2016,3,0,0,0,0,0,0,8.559811684142948,1.0,2.139952921035737,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.419858763107213,0.3333333333333333,0.713317640345248,0.25,0.5349882302589343,0.625,1.3374705756473342,0.5333333333333333,3.0,20.4555558571429,20.3042657142857,19.7125842857143,20.3035714285714,21.272789,22.4175107142857,19.8571428571429,19.8571428571429,18.7142857142857,18.1428571428571,18.4285714285714,18.7142857142857,21.7142857142857,21.2857142857143,21.4285714285714,22.7142857142857,25.7142857142857,29.1428571428571,91.8952377142857,92.1944434285714,88.9041938571429,81.7665335714286,81.6306114285714,77.7202051428571,-2.6346177252746905,18.810520780219747,3.0,medio,4.669595781024313,1.0,0,0.0,0,0
1453593600000,201604,0.0,0,0.0,0,0.0,0.0,0,1,521460620160419589,2023-08-20,Niquelândia,0.0,0.0,46730,19.1428571428571,97.4285714285714,0,0,0,88.2325914285714,76.2857142857143,20.553884,22.4285714285714,0,,,,,2729,2016-01-24,5214606,Niquelandia,GO,2016,4,0,0,0,0,0,0,0.0,4.0,8.559811684142948,1.0,2.139952921035737,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.566588201726231,1.25,2.6749411512946715,0.75,1.604964690776801,2.2222222222222223,-1.0,20.3352258571429,20.4555558571429,20.3042657142857,19.7125842857143,19.9398998571429,23.9021398571429,19.4285714285714,19.8571428571429,19.8571428571429,18.7142857142857,18.2857142857143,18.7142857142857,21.7142857142857,21.7142857142857,21.2857142857143,21.4285714285714,22.1428571428571,30.2857142857143,91.8866034285714,91.8952377142857,92.1944434285714,88.9041938571429,82.9737322857143,70.8344028571429,-2.1813228901098753,12.549493208791176,2.0,medio,4.669595781024313,1.0,0,0.0,0,0
1454198400000,201605,0.0,0,0.0,0,0.0,0.0,0,1,521460620160519589,2023-08-20,Niquelândia,0.0,0.0,46730,16.7142857142857,96.5714285714286,0,0,0,69.3639462857143,34.7142857142857,22.9293205714286,29.0,0,,,,,2729,2016-01-31,5214606,Niquelandia,GO,2016,5,0,0,0,0,0,0,0.0,0.0,0.0,4.0,8.559811684142948,1.0,2.139952921035737,0.0,0.0,1.0,2.139952921035737,1.6666666666666667,3.566588201726231,1.25,2.6749411512946715,0.75,1.6049646907768012,2.2222222222222223,,20.553884,20.3352258571429,20.4555558571429,20.3042657142857,20.3035714285714,21.272789,19.1428571428571,19.4285714285714,19.8571428571429,19.8571428571429,18.1428571428571,18.4285714285714,22.4285714285714,21.7142857142857,21.7142857142857,21.2857142857143,22.7142857142857,25.7142857142857,88.2325914285714,91.8866034285714,91.8952377142857,92.1944434285714,81.7665335714286,81.6306114285714,-0.11442614285711628,-5.432562384615366,1.0,medio,4.669595781024313,1.0,0,0.0,0,0
1454803200000,201606,0.0,0,0.0,0,0.0,0.0,0,1,521460620160619589,2023-08-20,Niquelândia,0.0,0.0,46730,18.5714285714286,94.8571428571429,0,0,0,70.5996,37.1428571428571,23.3761632857143,29.1428571428571,0,,,,,2729,2016-02-07,5214606,Niquelandia,GO,2016,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,8.559811684142948,1.0,2.139952921035737,0.0,0.0,1.3333333333333333,2.853270561380985,1.25,2.6749411512946715,0.625,1.337470575647334,2.1333333333333333,,22.9293205714286,20.553884,20.3352258571429,20.4555558571429,19.7125842857143,19.9398998571429,16.7142857142857,19.1428571428571,19.4285714285714,19.8571428571429,18.7142857142857,18.2857142857143,29.0,22.4285714285714,21.7142857142857,21.7142857142857,21.4285714285714,22.1428571428571,69.3639462857143,88.2325914285714,91.8866034285714,91.8952377142857,88.9041938571429,82.9737322857143,0.6716430989011144,-6.255054901098902,1.0,medio,4.669595781024313,1.0,0,0.0,0,0
1455408000000,201607,0.0,0,0.0,0,0.0,0.0,0,1,521460620160719589,2023-08-20,Niquelândia,0.0,0.0,46730,17.5714285714286,94.0,0,0,0,85.2006808571429,65.7142857142857,19.4691558571429,21.5714285714286,0,,,,,2729,2016-02-14,5214606,Niquelandia,GO,2016,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.559811684142948,0.0,0.0,0.0,0.0,1.0,2.139952921035737,0.625,1.337470575647334,0.0,,23.3761632857143,22.9293205714286,20.553884,20.3352258571429,20.3042657142857,20.3035714285714,18.5714285714286,16.7142857142857,19.1428571428571,19.4285714285714,19.8571428571429,18.1428571428571,29.1428571428571,29.0,22.4285714285714,21.7142857142857,21.2857142857143,22.7142857142857,70.5996,69.3639462857143,88.2325914285714,91.8866034285714,92.1944434285714,81.7665335714286,-2.8935133406592968,7.290453670329697,2.0,medio,4.669595781024313,1.0,0,0.0,0,0
1456012800000,201608,4.0,4,4.0,4,0.991881,8.559812,0,1,521460620160819589,2023-08-20,Niquelândia,0.0,17.106804,46730,17.2857142857143,96.8571428571429,0,0,0,89.1411558571429,80.2857142857143,18.72449,20.8571428571429,3,,,,,2729,2016-02-21,5214606,Niquelandia,GO,2016,8,0,0,0,0,0,0,8.559811684142948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.337470575647334,0.0,,19.4691558571429,23.3761632857143,22.9293205714286,20.553884,20.4555558571429,19.7125842857143,17.5714285714286,18.5714285714286,16.7142857142857,19.1428571428571,19.8571428571429,18.7142857142857,21.5714285714286,29.1428571428571,29.0,22.4285714285714,21.7142857142857,21.4285714285714,85.2006808571429,70.5996,69.3639462857143,88.2325914285714,91.8952377142857,88.9041938571429,-3.214475430306532,7.864642482938166,2.0,medio,4.669595781024313,1.0,0,0.0,0,0
1456617600000,201609,13.0,13,13.0,13,0.99948275,27.819387,0,1,521460620160919589,2023-08-20,Niquelândia,0.0,7.7830224,46730,19.0,95.7142857142857,1,1,2,88.2529098571429,76.7142857142857,20.6726508571429,22.4285714285714,12,,,,,2729,2016-02-28,5214606,Niquelandia,GO,2016,9,0,0,0,0,0,0,27.819387973464586,4.0,8.559811684142948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.853270561380985,1.0,2.139952921035737,1.125,2.4074470361652027,1.1851851851851851,2.25,18.72449,19.4691558571429,23.3761632857143,22.9293205714286,20.3352258571429,20.3042657142857,17.2857142857143,17.5714285714286,18.5714285714286,16.7142857142857,19.4285714285714,19.8571428571429,20.8571428571429,21.5714285714286,29.1428571428571,29.0,21.7142857142857,21.2857142857143,89.1411558571429,85.2006808571429,70.5996,69.3639462857143,91.8866034285714,92.1944434285714,-1.8494803882783515,10.015803910256452,2.0,medio,4.669595781024313,1.0,0,0.0,0,0
1457222400000,201610,11.0,11,11.0,11,0.9271514,23.539482,0,4,521460620161019589,2023-08-20,Niquelândia,0.0,2.0617416,46730,19.7142857142857,99.1428571428571,1,0,2,90.8820865714286,80.0,20.6164965714286,22.0,8,,,,,2729,2016-03-06,5214606,Niquelandia,GO,2016,10,0,0,0,0,0,0,23.539482131393108,13.0,27.819387973464586,4.0,8.559811684142948,0.0,0.0,0.0,0.0,1.0,2.139952921035737,5.666666666666667,12.126399885869182,4.25,9.094799914401884,2.75,5.884870532848276,2.0606060606060606,-0.15384615384615385,20.6726508571429,18.72449,19.4691558571429,23.3761632857143,20.553884,20.4555558571429,19.0,17.2857142857143,17.5714285714286,18.5714285714286,19.1428571428571,19.8571428571429,22.4285714285714,20.8571428571429,21.5714285714286,29.1428571428571,22.4285714285714,21.7142857142857,88.2529098571429,89.1411558571429,85.2006808571429,70.5996,88.2325914285714,91.8952377142857,-1.8205067362637166,11.705261157509199,2.0,medio,4.669595781024313,1.0,0,0.0,0,0
1457827200000,201611,5.0,5,5.0,5,0.12907463,10.699764,0,1,521460620161119589,2023-08-20,Niquelândia,0.0,0.5503114,46730,17.2857142857143,95.8571428571429,0,0,0,87.914682,77.1428571428571,19.1309525714286,21.5714285714286,4,,,,,2729,2016-03-13,5214606,Niquelandia,GO,2016,11,0,0,0,0,0,0,10.699764605178686,11.0,23.539482131393108,13.0,27.819387973464586,4.0,8.559811684142948,0.0,0.0,4.0,8.559811684142948,9.333333333333334,19.972893929666885,7.0,14.979670447250161,4.0,8.559811684142947,2.3333333333333335,-0.5454545454545454,20.6164965714286,20.6726508571429,18.72449,19.4691558571429,22.9293205714286,20.3352258571429,19.7142857142857,19.0,17.2857142857143,17.5714285714286,16.7142857142857,19.4285714285714,22.0,22.4285714285714,20.8571428571429,21.5714285714286,29.0,21.7142857142857,90.8820865714286,88.2529098571429,89.1411558571429,85.2006808571429,69.3639462857143,91.8866034285714,-3.3667753516483216,8.29102641758243,2.0,medio,4.669595781024313,1.0,0,0.0,0,0
